Fecha, Calle, Tipo de Siniestro, Gravedad, Dia Semana, Hora, Departamento, Localidad, fixed, X, Y 
6/10/2020, ROBINSON, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 13, MONTEVIDEO, MONTEVIDEO, 1, 577265, 6142625 
6/10/2020, GENERAL AGUILAR, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 16, MONTEVIDEO, MONTEVIDEO, 1, 573835, 6139485 
6/10/2020, SIN DATOS, DESPISTE, SIN LESIONADOS, MARTES, 21, MONTEVIDEO, SIN DATOS, 1, 581100, 6153325 
7/10/2020, BURDEOS, COLISIÓN CON OBSTÁCULO EN CALZADA, SIN LESIONADOS, MIÉRCOLES, 10, MONTEVIDEO, SIN DATOS, 1, 562725, 6138485 
7/10/2020, SIN DATOS, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 14, MONTEVIDEO, SIN DATOS, 1, 567245, 6148960 
7/10/2020, AVENIDA DON PEDRO DE MENDOZA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 23, MONTEVIDEO, MONTEVIDEO, 1, 577305, 6145610 
8/10/2020, MARTIN GARCIA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, JUEVES, 2, MONTEVIDEO, MONTEVIDEO, 1, 574895, 6139045 
8/10/2020, AVENIDA DOCTOR CARLOS MARIA RAMIREZ, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 11, MONTEVIDEO, MONTEVIDEO, 1, 569515, 6141235 
20/8/2020, DOCTOR JUAN PAULLIER, CAÍDA, GRAVE, JUEVES, 9, MONTEVIDEO, MONTEVIDEO, 1, 575675, 6140030 
20/8/2020, PIEDRA ALTA, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 18, MONTEVIDEO, MONTEVIDEO, 1, 574505, 6137845 
12/8/2020, BOULEVARD JOSE BATLLE Y ORDOÑEZ, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 20, MONTEVIDEO, MONTEVIDEO, 1, 574805, 6142925 
20/8/2020, GREGORIO FUNES, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 20, MONTEVIDEO, MONTEVIDEO, 1, 577635, 6139075 
21/8/2020, AVENIDA DAMASO ANTONIO LARRAÑAGA, ATROPELLO DE PEATÓN, GRAVE, VIERNES, 12, MONTEVIDEO, MONTEVIDEO, 1, 577465, 6140690 
21/8/2020, RAMBLA O HIGGINS, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 15, MONTEVIDEO, MONTEVIDEO, 1, 581945, 6138045 
22/8/2020, AVENIDA ISLAS CANARIAS, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 12, MONTEVIDEO, MONTEVIDEO, 1, 570100, 6144825 
24/8/2020, COPERNICO, CAÍDA, LEVE, LUNES, 18, MONTEVIDEO, MONTEVIDEO, 1, 580435, 6145140 
