Fecha, Calle, Tipo de Siniestro, Gravedad, Dia Semana, Hora, Departamento, Localidad, fixed, X, Y 
23/3/2021, GENERAL ARTIGAS, COLISIÓN ENTRE VEHÍCULOS, GRAVE, MARTES, 4, DURAZNO, DURAZNO, 1, 544055, 6306925 
23/3/2021, CAMINO PASO CAMPAMENTO, DESPISTE, SIN LESIONADOS, MARTES, 4, ARTIGAS, ARTIGAS, 1, 550415, 6635110 
23/3/2021, JUANA DE AMERICA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 8, MALDONADO, EL TESORO, 1, 694515, 6135540 
23/3/2021, INDUSTRIAS, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 10, PAYSANDU, PAYSANDU, 1, 399960, 6425160 
23/3/2021, ITUZAINGO, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 12, ROCHA, ROCHA, 1, 745340, 6181610 
23/3/2021, MARTIN FIERRO, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 10, CANELONES, LOMAS DE SOLYMAR, 1, 596815, 6148585 
23/3/2021, INVERNIZZI, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 11, SALTO, SALTO, 1, 408770, 6527210 
23/3/2021, SIN DATOS, CAÍDA, LEVE, MARTES, 11, CANELONES, SIN DATOS, 1, 568250, 6154595 
23/3/2021, AVENIDA JOAQUIN DE VIANA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MARTES, 16, MALDONADO, PINARES - LAS DELICIAS, 1, 686085, 6134725 
23/3/2021, SARANDI, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 15, FLORES, TRINIDAD, 1, 509115, 6291115 
23/3/2021, AVENIDA JOAQUIN DE VIANA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MARTES, 18, MALDONADO, MALDONADO, 1, 686075, 6135650 
23/3/2021, MONTEVIDEO, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 17, PAYSANDU, PAYSANDU, 1, 397665, 6422955 
23/3/2021, DAVID ROSENTAL, CAÍDA, LEVE, MARTES, 19, COLONIA, COLONIA DEL SACRAMENTO, 1, 423200, 6185905 
23/3/2021, CHASQUE DE LOS SANTOS CASI MANUEL FRRIRE, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 17, RIVERA, RIVERA, 1, 637535, 6582290 
23/3/2021, SIN DATOS, ATROPELLO DE ANIMALES, SIN LESIONADOS, MARTES, 22, TACUAREMBO, SIN DATOS, 1, 574790, 6432815 
24/3/2021, RECONQUISTA, COLISIÓN ENTRE VEHÍCULOS, GRAVE, MIÉRCOLES, 9, COLONIA, JUAN LACAZE, 1, 459270, 6189525 
24/3/2021, DOMINGO BAQUE, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 10, COLONIA, COLONIA DEL SACRAMENTO, 1, 422810, 6185355 
24/3/2021, TREINTA Y TRES, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 13, FLORES, TRINIDAD, 1, 509615, 6291095 
24/3/2021, MARQUEZ CASTRI Y JOSE PEDRO VARELA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 13, CANELONES, SOLYMAR, 1, 594860, 6146730 
24/3/2021, CALLE 8 ESQ CALLE 4, COLISIÓN ENTRE VEHÍCULOS, FATAL, MIÉRCOLES, 12, CANELONES, VILLA EL TATO, 1, 593890, 6151445 
24/3/2021, GENERAL FLORES, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 14, TACUAREMBO, TACUAREMBO, 1, 596570, 6490720 
24/3/2021, ALBERTO GALLINAL HEBER, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 15, CERRO LARGO, RIO BRANCO, 1, 840905, 6387400 
24/3/2021, AVENIDA CARLOS GARDEL, CAÍDA, LEVE, MIÉRCOLES, 15, MALDONADO, MALDONADO, 1, 688080, 6137975 
24/3/2021, ENRIQUE G. BURNET, CAÍDA, LEVE, MIÉRCOLES, 16, MALDONADO, MALDONADO, 1, 686410, 6134480 
24/3/2021, VEINTICINCO DE MAYO, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 16, TACUAREMBO, TACUAREMBO, 1, 595590, 6489975 
24/3/2021, GENERAL SIMON BOLIVAR, DESPISTE, GRAVE, MIÉRCOLES, 16, CANELONES, SAN LUIS, 1, 628295, 6152170 
24/3/2021, SIN DATOS, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 11, SALTO, TERMAS DEL DAYMAN, 1, 413325, 6519915 
24/3/2021, WASHINGTON, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 16, PAYSANDU, PAYSANDU, 1, 399005, 6424170 
24/3/2021, GENERAL JOSE G. ARTIGAS, COLISIÓN ENTRE VEHÍCULOS, GRAVE, MIÉRCOLES, 18, ROCHA, CHUY, 1, 828315, 6265215 
24/3/2021, DR. MANUEL FERRERIA, CAÍDA, LEVE, MIÉRCOLES, 14, SORIANO, MERCEDES, 1, 403875, 6320230 
24/3/2021, SIN DATOS, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 13, FLORES, TRINIDAD, 1, 510110, 6289660 
24/3/2021, RINCON, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 19, ROCHA, ROCHA, 1, 744490, 6181385 
24/3/2021, AVENIDA CENTENARIO, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 20, CANELONES, MONTES, 1, 632095, 6182275 
24/3/2021, DOCTOR ALBERTO D. ROLDAN, COLISIÓN CON OBSTÁCULO EN CALZADA, SIN LESIONADOS, MIÉRCOLES, 19, PAYSANDU, PAYSANDU, 1, 398300, 6425790 
24/3/2021, RUTA TREINTA BY-PASS, CAÍDA, LEVE, MIÉRCOLES, 20, ARTIGAS, ARTIGAS, 1, 550025, 6634690 
24/3/2021, CONTINUACION MINAS, COLISIÓN CON OBSTÁCULO EN CALZADA, SIN LESIONADOS, MIÉRCOLES, 21, TREINTA Y TRES, VILLA SARA, 1, 740815, 6317900 
25/3/2021, SIN DATOS, COLISIÓN ENTRE VEHÍCULOS, GRAVE, JUEVES, 6, FLORIDA, SIN DATOS, 1, 564910, 6255815 
25/3/2021, SIN DATOS, DESPISTE, SIN LESIONADOS, JUEVES, 8, FLORES, SIN DATOS, 1, 520850, 6296055 
25/3/2021, LORENZO BATLLE PACHECO Y APARICIO SARAVIA, CAÍDA, SIN LESIONADOS, JUEVES, 8, MALDONADO, SAN RAFAEL - EL PLACER, 1, 694320, 6134615 
25/3/2021, VIA_PUBLICA, ATROPELLO DE PEATÓN, LEVE, JUEVES, 11, COLONIA, COLONIA DEL SACRAMENTO, 1, 422230, 6185345 
25/3/2021, SIN DATOS, DESPISTE, SIN LESIONADOS, JUEVES, 11, MALDONADO, SIN DATOS, 1, 663635, 6143990 
25/3/2021, DIECIOCHO DE JULIO, ATROPELLO DE PEATÓN, LEVE, JUEVES, 12, CANELONES, PANDO, 1, 594975, 6157810 
25/3/2021, ESPAÑA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, JUEVES, 12, COLONIA, ROSARIO, 1, 467615, 6203785 
25/3/2021, MARIANO SOLER, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 13, MALDONADO, SAN CARLOS, 1, 690630, 6148180 
25/3/2021, MANUEL ORIBE, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, JUEVES, 13, SAN JOSE, SAN JOSE DE MAYO, 1, 526850, 6200215 
25/3/2021, PUERTO DE LA CANDELARIA, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 13, MALDONADO, PINARES - LAS DELICIAS, 1, 685750, 6133660 
25/3/2021, URUGUAY CASI BRASIL, DESPISTE, GRAVE, JUEVES, 17, MALDONADO, SIN DATOS, 1, 662325, 6139090 
25/3/2021, AVENIDA ESPAÑA, CAÍDA, LEVE, JUEVES, 17, CERRO LARGO, MELO, 1, 765030, 6415190 
25/3/2021, GENERAL JUAN ANTONIO LAVALLEJA, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 19, SORIANO, MERCEDES, 1, 404995, 6319700 
25/3/2021, INES DURAN, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 18, FLORES, TRINIDAD, 1, 510255, 6291760 
25/3/2021, FRUCTUOSO LEMOS, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, JUEVES, 16, DURAZNO, DURAZNO, 1, 543640, 6305690 
25/3/2021, SIN DATOS, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, JUEVES, 19, FLORIDA, SIN DATOS, 1, 570295, 6242130 
25/3/2021, TOMAS GOMEZ, DESPISTE, LEVE, JUEVES, 19, TREINTA Y TRES, SIN DATOS, 1, 745500, 6318700 
25/3/2021, AVENIDA JOSE PEDRO VARELA, COLISIÓN ENTRE VEHÍCULOS, GRAVE, JUEVES, 19, CANELONES, PANDO, 1, 595375, 6157530 
25/3/2021, RUTA ENRIQUE TARIGO, DESPISTE, LEVE, JUEVES, 21, MALDONADO, PUNTA BALLENA, 1, 679480, 6135875 
25/3/2021, SIN DATOS, ATROPELLO DE ANIMALES, LEVE, JUEVES, 22, SAN JOSE, DELTA DEL TIGRE Y VILLAS, 1, 558600, 6151480 
25/3/2021, SIN DATOS, DESPISTE, LEVE, JUEVES, 22, CERRO LARGO, SIN DATOS, 1, 766745, 6419670 
25/3/2021, WILSON FERREIRA ALDUNATE, COLISIÓN ENTRE VEHÍCULOS, GRAVE, JUEVES, 23, MALDONADO, AIGUA, 1, 706325, 6212920 
26/3/2021, SIN DATOS, ATROPELLO DE ANIMALES, GRAVE, VIERNES, 4, DURAZNO, SIN DATOS, 1, 537505, 6305375 
26/3/2021, RUTA 14, CAÍDA, LEVE, VIERNES, 6, DURAZNO, SIN DATOS, 1, 541540, 6305250 
26/3/2021, DOCTOR J. CASAS ARAUJO, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 7, LAVALLEJA, MINAS, 1, 662825, 6195635 
26/3/2021, DIECINUEVE DE ABRIL, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 9, ROCHA, CASTILLOS, 1, 789785, 6211445 
26/3/2021, JUAN BENITO BLANCO, DESPISTE, LEVE, VIERNES, 11, SAN JOSE, SAN JOSE DE MAYO, 1, 526250, 6199095 
26/3/2021, GENERAL JUAN ANTONIO LAVALLEJA, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 12, RIO NEGRO, FRAY BENTOS, 1, 378300, 6334775 
26/3/2021, RINCON, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 13, MALDONADO, MALDONADO, 1, 686795, 6136035 
26/3/2021, BERNABE RIVERA, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 12, ARTIGAS, ARTIGAS, 1, 551830, 6636320 
25/3/2021, JOSE BATLLE Y ORDOÑEZ, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, JUEVES, 12, LAVALLEJA, MINAS, 1, 662470, 6194615 
26/3/2021, AGUSTIN DE LA ROSA, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 14, CERRO LARGO, MELO, 1, 766200, 6415100 
26/3/2021, VIA_PUBLICA, CAÍDA, LEVE, VIERNES, 16, COLONIA, COLONIA DEL SACRAMENTO, 1, 422230, 6185345 
26/3/2021, SARANDI, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 15, LAVALLEJA, MINAS, 1, 661895, 6194835 
26/3/2021, RUTA UNO VIEJA, COLISIÓN ENTRE VEHÍCULOS, GRAVE, VIERNES, 17, SAN JOSE, DELTA DEL TIGRE Y VILLAS, 1, 555210, 6152920 
26/3/2021, CALLE 17, CAÍDA, LEVE, VIERNES, 15, CANELONES, SANTA ANA, 1, 640635, 6149495 
26/3/2021, FRUCTUOSO RIVERA, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 16, DURAZNO, DURAZNO, 1, 544315, 6306555 
26/3/2021, AVENIDA APOLON DE MIRBEK, CAÍDA, LEVE, VIERNES, 15, SALTO, SIN DATOS, 1, 408895, 6529245 
26/3/2021, CLEMENTE FREGEIRO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 17, SORIANO, MERCEDES, 1, 403985, 6319620 
26/3/2021, SIN DATOS, DESPISTE, SIN LESIONADOS, VIERNES, 15, CANELONES, SIN DATOS, 1, 565190, 6161685 
26/3/2021, RUTA INTERBALNEARIA, DESPISTE, SIN LESIONADOS, VIERNES, 18, MALDONADO, PUNTA BALLENA, 1, 679490, 6135895 
26/3/2021, AVDA ARTIGAS ESQUINA DE LA LLANA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 17, MALDONADO, AIGUA, 1, 705695, 6213120 
26/3/2021, W. FERREIRA ALDUNATE, DESPISTE, LEVE, VIERNES, 19, CANELONES, SIN DATOS, 1, 583345, 6155245 
26/3/2021, AVENIDA BRASIL, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 19, CERRO LARGO, MELO, 1, 766230, 6415515 
26/3/2021, SIN DATOS, DESPISTE, LEVE, VIERNES, 18, CANELONES, SIN DATOS, 1, 640105, 6150390 
26/3/2021, SIN DATOS, COLISIÓN ENTRE VEHÍCULOS, GRAVE, VIERNES, 21, CANELONES, SANTA LUCIA, 1, 556970, 6185330 
27/3/2021, SARANDI, CAÍDA, SIN LESIONADOS, SÁBADO, 0, SAN JOSE, LIBERTAD, 1, 535075, 6166830 
26/3/2021, AVELINO MIRANDA, ATROPELLO DE PEATÓN, LEVE, VIERNES, 22, RIVERA, RIVERA, 1, 637340, 6582575 
26/3/2021, SIN DATOS, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 7, COLONIA, SIN DATOS, 1, 464445, 6199205 
27/3/2021, SAMBUCETTI, COLISIÓN ENTRE VEHÍCULOS, GRAVE, SÁBADO, 4, DURAZNO, SARANDI DEL YI, 1, 627790, 6309045 
27/3/2021, DOCTOR ANTONIO LEGNANI, ATROPELLO DE ANIMALES, GRAVE, SÁBADO, 4, CANELONES, SANTA LUCIA, 1, 556295, 6187155 
27/3/2021, CALLE 42, COLISIÓN ENTRE VEHÍCULOS, GRAVE, SÁBADO, 5, COLONIA, JUAN LACAZE, 1, 458130, 6191305 
27/3/2021, VIA_PUBLICA, DESPISTE, LEVE, SÁBADO, 6, ROCHA, ROCHA, 1, 744465, 6181405 
27/3/2021, TREINTA Y TRES, COLISIÓN CON OBSTÁCULO EN CALZADA, LEVE, SÁBADO, 5, CERRO LARGO, MELO, 1, 766835, 6416420 
27/3/2021, DIECIOCHO DE JULIO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, SÁBADO, 10, SORIANO, MERCEDES, 1, 404140, 6319440 
27/3/2021, VIA_PUBLICA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, SÁBADO, 12, SAN JOSE, SAN JOSE DE MAYO, 1, 526910, 6200475 
27/3/2021, CALLE 5, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 11, MALDONADO, PLAYA GRANDE, 1, 655505, 6141905 
27/3/2021, CARLOS GARDEL, CAÍDA, LEVE, SÁBADO, 14, TACUAREMBO, TACUAREMBO, 1, 597425, 6490280 
27/3/2021, DE TROPAS, DESPISTE, LEVE, SÁBADO, 12, TREINTA Y TRES, TREINTA Y TRES, 1, 743570, 6318445 
27/3/2021, SIN DATOS, ATROPELLO DE ANIMALES, SIN LESIONADOS, SÁBADO, 13, ARTIGAS, JAVIER DE VIANA, 1, 520390, 6633245 
27/3/2021, BERRO, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 15, FLORES, TRINIDAD, 1, 509820, 6291190 
27/3/2021, BR. VIERA Y BENAVIDEZ, COLISIÓN ENTRE VEHÍCULOS, GRAVE, SÁBADO, 12, SORIANO, MERCEDES, 1, 403900, 6319400 
27/3/2021, RUTA 29 Y CMNO. VECINAL, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 15, RIVERA, SIN DATOS, 1, 649935, 6506110 
27/3/2021, AVENIDA ARMANDO I BARBIERI, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 13, SALTO, SALTO, 1, 407515, 6527815 
27/3/2021, EJIDO, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 16, CERRO LARGO, MELO, 1, 766620, 6415795 
27/3/2021, JOSE BATLLE Y ORDOÑEZ, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, SÁBADO, 19, COLONIA, NUEVA HELVECIA, 1, 478490, 6203075 
27/3/2021, REPUBLICA ARGENTINA, CAÍDA, LEVE, SÁBADO, 19, TACUAREMBO, TACUAREMBO, 1, 594045, 6490065 
27/3/2021, AVENIDA URUGUAY --SOLYMAR--, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 18, CANELONES, SOLYMAR, 1, 594330, 6145610 
27/3/2021, PRESIDENTE FELICIANO ALBERTO VIERA, COLISIÓN ENTRE VEHÍCULOS, GRAVE, SÁBADO, 22, RIVERA, RIVERA, 1, 639220, 6579680 
28/3/2021, AVENIDA FRANCISCO ACUÑA DE FIGUEROA, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 1, MALDONADO, MALDONADO, 1, 686695, 6134490 
27/3/2021, AV. DR. LUIS ALBERTO DE HERRERA, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 22, SORIANO, MERCEDES, 1, 404590, 6321180 
28/3/2021, AV. DE LA GUARDIA NUEVA, CAÍDA, LEVE, DOMINGO, 2, CERRO LARGO, MELO, 1, 766700, 6413895 
28/3/2021, PAUL HARRIS, CAÍDA, GRAVE, DOMINGO, 3, TACUAREMBO, TACUAREMBO, 1, 597150, 6491655 
28/3/2021, TREINTA Y TRES, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, DOMINGO, 1, CERRO LARGO, MELO, 1, 766625, 6415145 
28/3/2021, RUTA NACIONAL OCHO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, DOMINGO, 5, CANELONES, PANDO, 1, 595315, 6157085 
28/3/2021, VENTURA ALEGRE, COLISIÓN ENTRE VEHÍCULOS, GRAVE, DOMINGO, 7, MALDONADO, MALDONADO, 1, 687430, 6135410 
28/3/2021, GENERAL APARICIO SARAVIA, COLISIÓN ENTRE VEHÍCULOS, GRAVE, DOMINGO, 8, MALDONADO, SAN RAFAEL - EL PLACER, 1, 692660, 6134220 
28/3/2021, MONTEVIDEO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, DOMINGO, 8, SALTO, CONSTITUCION, 1, 418900, 6562515 
28/3/2021, JOSE SALVO, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 15, COLONIA, JUAN LACAZE, 1, 459365, 6189675 
28/3/2021, DOCTOR FRANCISCO SOCA, CAÍDA, LEVE, DOMINGO, 16, CANELONES, CANELONES, 1, 565685, 6179455 
28/3/2021, SIN DATOS, DESPISTE, SIN LESIONADOS, DOMINGO, 16, RIO NEGRO, SIN DATOS, 1, 457740, 6361530 
28/3/2021, PASO PLATON a 2 km antes de Paso de Vargas, DESPISTE, FATAL, DOMINGO, 15, RIVERA, SIN DATOS, 1, 635610, 6576670 
28/3/2021, RAMAL 3/30, COLISIÓN CON OBSTÁCULO EN CALZADA, LEVE, DOMINGO, 19, ARTIGAS, TOMAS GOMENSORO, 1, 457795, 6633305 
28/3/2021, SIN DATOS, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 19, RIVERA, SIN DATOS, 1, 639440, 6575040 
28/3/2021, SIN DATOS, CAÍDA, LEVE, DOMINGO, 18, CANELONES, SIN DATOS, 1, 578370, 6180455 
28/3/2021, DIECIOCHO DE JULIO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, DOMINGO, 18, MALDONADO, MALDONADO, 1, 686505, 6136030 
28/3/2021, RUTA INTERBALNEARIA, CAÍDA, LEVE, DOMINGO, 22, CANELONES, PARQUE DEL PLATA, 1, 616980, 6153465 
29/3/2021, CAMINO VECINAL, DESPISTE, SIN LESIONADOS, LUNES, 3, CERRO LARGO, BAÑADO DE MEDINA, 1, 748930, 6411850 
29/3/2021, RUTA 85 KM 24, CAÍDA, LEVE, LUNES, 8, CANELONES, SIN DATOS, 1, 583235, 6154690 
28/3/2021, AV. ENRIQUE CHAPLIN, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 22, PAYSANDU, PAYSANDU, 1, 400210, 6422630 
29/3/2021, FLORES MORA Y RAMON ORTIZ, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 11, TREINTA Y TRES, TREINTA Y TRES, 1, 744215, 6319015 
29/3/2021, GENERAL JOSE G. ARTIGAS, COLISIÓN ENTRE VEHÍCULOS, GRAVE, LUNES, 12, ROCHA, CHUY, 1, 828580, 6266025 
29/3/2021, SIN DATOS, DESPISTE, SIN LESIONADOS, LUNES, 12, TACUAREMBO, SIN DATOS, 1, 575630, 6479705 
29/3/2021, SIN DATOS, DESPISTE, SIN LESIONADOS, LUNES, 0, CANELONES, SIN DATOS, 1, 575955, 6157975 
29/3/2021, RUTA7 KM261, DESPISTE, SIN LESIONADOS, LUNES, 13, TREINTA Y TRES, SIN DATOS, 1, 683075, 6340295 
29/3/2021, WASHINGTON BELTRAN, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 15, FLORIDA, FLORIDA, 1, 572695, 6225640 
29/3/2021, VEINTICINCO DE AGOSTO, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 15, LAVALLEJA, SOLIS DE MATAOJO, 1, 640610, 6170800 
29/3/2021, AVENIDA AIGUA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, LUNES, 14, MALDONADO, MALDONADO, 1, 687185, 6135220 
29/3/2021, AVENIDA GONZALEZ MORENO, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 16, COLONIA, COLONIA DEL SACRAMENTO, 1, 423590, 6186890 
29/3/2021, COLON, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, LUNES, 17, CERRO LARGO, MELO, 1, 766215, 6415300 
29/3/2021, C.J.N. ESCOBAR CASI GUIDO M. BRUM, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, LUNES, 16, RIVERA, MANDUBI, 1, 639185, 6577710 
29/3/2021, BLAS MELLO, DESPISTE, LEVE, LUNES, 16, ARTIGAS, ARTIGAS, 1, 550945, 6635735 
29/3/2021, GONZALEZ MORENO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, LUNES, 17, COLONIA, COLONIA DEL SACRAMENTO, 1, 423585, 6186910 
29/3/2021, CAMINO CONCORDIA, CAÍDA, LEVE, LUNES, 19, COLONIA, SIN DATOS, 1, 481525, 6202810 
29/3/2021, AV. 3, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 17, CANELONES, SIN DATOS, 1, 612080, 6153230 
29/3/2021, AVENIDA PASCUAL HARRIAGUE, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, LUNES, 17, SALTO, SALTO, 1, 413910, 6527100 
29/3/2021, AVENIDA FRANKLIN DELANO ROOSEVELT, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 19, MALDONADO, PUNTA DEL ESTE, 1, 688720, 6131660 
29/3/2021, AVENIDA TACUAREMBO, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 16, RIVERA, MINAS DE CORRALES, 1, 644880, 6506325 
29/3/2021, GARCIA LAGOS, ATROPELLO DE PEATÓN, GRAVE, LUNES, 21, CANELONES, COLONIA NICOLICH, 1, 589280, 6147075 
30/3/2021, MODESTO POLANCO, CAÍDA, LEVE, MARTES, 1, TREINTA Y TRES, SANTA CLARA DE OLIMAR, 1, 691735, 6355425 
30/3/2021, CAMINO LA PILETA, DESPISTE, LEVE, MARTES, 4, RIO NEGRO, SIN DATOS, 1, 375640, 6330190 
30/3/2021, DOCTOR ROMAN BERGALLI, CAÍDA, LEVE, MARTES, 10, MALDONADO, MALDONADO, 1, 686695, 6135630 
30/3/2021, PRESIDENTE FELICIANO ALBERTO VIERA, CAÍDA, LEVE, MARTES, 10, RIVERA, RIVERA, 1, 639635, 6579415 
30/3/2021, VIA_PUBLICA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 11, MALDONADO, MALDONADO, 1, 687085, 6135230 
30/3/2021, CERRO PELADO, CAÍDA, GRAVE, MARTES, 11, RIVERA, SIN DATOS, 1, 674975, 6517065 
30/3/2021, VIA_PUBLICA, DESPISTE, LEVE, MARTES, 12, SAN JOSE, SIN DATOS, 1, 527290, 6207335 
30/3/2021, MARIANO HERNANDEZ, ATROPELLO DE ANIMALES, LEVE, MARTES, 13, COLONIA, COLONIA DEL SACRAMENTO, 1, 426370, 6188600 
30/3/2021, JUAN ANTONIO LAVALLEJA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MARTES, 11, ROCHA, CASTILLOS, 1, 789350, 6211565 
30/3/2021, RUTA 8 km. 24.000, COLISIÓN ENTRE VEHÍCULOS, FATAL, MARTES, 10, CANELONES, BARROS BLANCOS, 1, 589870, 6152735 
30/3/2021, RUTA 29 KM 13600, CAÍDA, SIN LESIONADOS, MARTES, 14, RIVERA, SIN DATOS, 1, 642710, 6507605 
30/3/2021, SIN DATOS, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 14, ROCHA, SIN DATOS, 1, 826915, 6261820 
30/3/2021, RUTA 39 CASI CMNO. A LOS CEIBOS, CAÍDA, LEVE, MARTES, 14, MALDONADO, SIN DATOS, 1, 687950, 6144925 
30/3/2021, CESAR MAYO GUTIERREZ, ATROPELLO DE PEATÓN, LEVE, MARTES, 12, CANELONES, SIN DATOS, 1, 570670, 6152580 
30/3/2021, SIN DATOS, CAÍDA, LEVE, MARTES, 16, COLONIA, SIN DATOS, 1, 385750, 6232705 
30/3/2021, 25 DE AGOSTO DE 1825, CAÍDA, LEVE, MARTES, 16, LAVALLEJA, MINAS, 1, 662280, 6196465 
30/3/2021, SIN DATOS, DESPISTE, SIN LESIONADOS, MARTES, 17, SORIANO, SIN DATOS, 1, 473400, 6256485 
30/3/2021, CALLE FLORIDA, ATROPELLO DE PEATÓN, LEVE, MARTES, 18, MALDONADO, MALDONADO, 1, 686590, 6135220 
30/3/2021, RUTA 21, CAÍDA, LEVE, MARTES, 16, COLONIA, SIN DATOS, 1, 422270, 6192025 
30/3/2021, MONSEÑOR R. DI MARTINO, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 20, SAN JOSE, SAN JOSE DE MAYO, 1, 527210, 6199200 
30/3/2021, RUTA 19, ATROPELLO DE ANIMALES, SIN LESIONADOS, MARTES, 20, TREINTA Y TRES, SIN DATOS, 1, 750115, 6309895 
30/3/2021, PABLO ZUFRIATEGUI, CAÍDA, SIN LESIONADOS, MARTES, 21, TREINTA Y TRES, TREINTA Y TRES, 1, 743830, 6319975 
30/3/2021, AVENIDA SARANDI, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 16, SALTO, SALTO, 1, 407955, 6526175 
16/3/2021, SIN DATOS, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 17, CANELONES, ARAMINDA, 1, 632320, 6150470 
